molecule_chembl_id,canonical_smiles
CHEMBL272767,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3nccc4[nH]nc(N)c34)cc2)c1
CHEMBL404367,Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1
CHEMBL273187,Cc1cc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)ccc1F
CHEMBL255746,Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12
CHEMBL257533,Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4ccsc4)cc3)c12
CHEMBL257479,Cc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)c1
CHEMBL188042,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3cccc(CS(C)(=O)=O)c3)n2)cc1
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
CHEMBL3671578,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1=NCCO1
CHEMBL3671581,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCNC(C)=O
CHEMBL3676341,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(C)=O
CHEMBL377959,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccsc4)n[nH]c2-3)CC1
CHEMBL201906,CC(C)c1ccc(NC(=O)c2scnc2CCc2ccncc2)cc1
CHEMBL200723,COC1=CC(=O)C(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)=CC1=O
CHEMBL3702667,Cc1cc(C(=O)Nc2cccc(C(F)(F)F)c2)cc(N2CCc3ncncc3C2)c1
CHEMBL202011,O=C(Nc1cnc2ccccc2c1)c1ccccc1NCc1ccncc1
CHEMBL371889,COc1cccc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1
CHEMBL199759,Cc1n[nH]c2sc(C(N)=O)c(NC(=O)COc3ccccc3)c12
CHEMBL371242,CCCCNC(=O)c1cc2c(C)n[nH]c2s1
CHEMBL196363,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1
CHEMBL213531,CCN(CC)Cc1ccc2c(c1)-c1[nH]nc(-c3ccsc3)c1C2
CHEMBL270953,O=C(Nc1ccc(Cl)cc1)N1CCOc2cc(Oc3ncnc4[nH]ccc34)ccc21
CHEMBL272875,CCNC(=O)N1CCOc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc21
CHEMBL1242752,CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC
CHEMBL3908700,Cn1cc(-c2cc(Oc3ccc(NC(=O)N4CCN(c5ccc(F)cc5)C4=O)nc3)ccn2)cn1
CHEMBL427050,CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccccc4)c2C3)CC1
CHEMBL209912,CC(C)N1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)CC1
CHEMBL211089,O=CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)CC1
CHEMBL377327,c1cn(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)nn1
CHEMBL213014,c1ncn(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)n1
CHEMBL3690375,CC(C)(CO)n1cc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)cn1
CHEMBL3690421,Cc1cnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nc1
CHEMBL401896,CCO/N=C(\C)c1ccc2c(c1)c1c3c(c4c(c1n2C(C)C)CCc1nn(C)cc1-4)C(=O)NC3
CHEMBL208911,O=C(NC1CCCC1)c1ccc(F)c(NCc2cnc(Nc3ccccn3)s2)c1
CHEMBL3967722,O=C(c1cccnc1)N1CCc2nc(Nc3cccc(F)c3)ncc2C1
CHEMBL245376,CCNCc1cncc(/C=C/c2c[nH]nc2-c2nc(C(F)(F)F)c[nH]2)c1
CHEMBL3924872,COc1cc(OCCO)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL2206666,O=C(Nc1cccc(Oc2ccc3nccn3n2)c1)c1cccc(C(F)(F)F)c1
CHEMBL3648112,COc1cc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)ccc1S(C)(=N)=O
CHEMBL440727,COc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC
CHEMBL147138,COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OC
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
CHEMBL2420866,COc1ccc2c(c1)CCCN2c1nc(C)nc2ccccc12
CHEMBL444724,COc1ccc(N(C)c2nc(Cl)nc3ccccc23)cc1
CHEMBL2420867,COc1ccc2c(c1)CCCN2c1nc(Cl)nc2ccccc12
CHEMBL469038,O=C(c1ccccc1NCc1ccc2cn[nH]c2c1)c1c[nH]c2ccccc12
CHEMBL1794074,Cc1c2ccc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)cc2nn1C.Cl.Cl
CHEMBL1235529,O=S1(=O)NCCCNc2nc(ncc2Br)Nc2cccc1c2
CHEMBL3978214,CC(C)c1cccc(NC(=O)c2cccc(N3CCc4c(cnc5ccnn45)C3)c2)c1
CHEMBL1761930,COC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1
CHEMBL3897137,Cc1ccoc1C(=O)Nc1cccc(C#Cc2cncc(C(=O)N=S(C)(=O)CCCO)c2)c1
CHEMBL2016904,O=C(c1ccc(CN2CCCCC2)cc1)N1CCc2nc(-c3cc4ccccc4[nH]c3=O)[nH]c2C1
CHEMBL2016907,O=C(CN1CCOCC1)N1CCc2nc(-c3cc4ccccc4[nH]c3=O)[nH]c2C1
CHEMBL2016915,CN1CCN(CC(=O)N2CCc3nc(-c4cc5cc(Cl)ccc5[nH]c4=O)[nH]c3C2)CC1
CHEMBL2016923,O=C(Cc1ccccn1)N1CCc2nc(-c3cc4ccccc4[nH]c3=O)[nH]c2C1
CHEMBL2016905,O=C(c1ccc(CN2CCCCC2)cc1)N1CCc2nc(-c3cc4cc(F)ccc4[nH]c3=O)[nH]c2C1
CHEMBL2206662,O=C(Nc1ccccc1)Nc1cccc(Oc2ccc3nccn3n2)c1
CHEMBL4452766,COc1cc(O)c2c(c1)-c1cccc(c1)[C@H](O)[C@@H](O)C(=O)/C=C\C[C@H](C)OC2=O
CHEMBL4174261,O=C(Nc1cccc(-c2ccc3c(=O)[nH]cnc3c2)c1)Nc1ccc(F)c(F)c1
CHEMBL204678,Cc1cc(C)c(/C=C2\C(=O)NN=C2c2nccs2)[nH]1
CHEMBL202011,O=C(Nc1cnc2ccccc2c1)c1ccccc1NCc1ccncc1
CHEMBL202011,O=C(Nc1cnc2ccccc2c1)c1ccccc1NCc1ccncc1
CHEMBL203796,COc1cccc(Nc2nnc(-c3c(NCc4ccncc4)ncn3C)o2)c1
CHEMBL377302,CCOC(=O)c1cn2ncnc(Oc3ccc4[nH]ccc4c3)c2c1CC
CHEMBL3954671,COc1cc(OC)cc(N(CCN2CCC[C@@H]2CO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL231415,Nc1nccc2scc(-c3ccc(NC(=O)NC4CCCCC4)cc3)c12
CHEMBL3690463,Cc1cncc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)n1
CHEMBL3694655,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(C#Cc4nccn4CCO)ccn23)c1
CHEMBL3690553,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4nccc(N5CC(O)C5)n4)ccn23)c1
CHEMBL3690554,COc1ccc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nc1
CHEMBL3694702,Nc1cnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nc1N
CHEMBL3694680,COCCNc1nnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)s1
CHEMBL1289925,CNC(=O)c1csc2cc(Oc3ccnc4cc(C5=NCCN5C)sc34)ccc12
CHEMBL3644553,COC(=O)c1cncc2c1CCN(c1cccc(C(=O)Nc3cccc(C(C)C)c3)c1)C2
CHEMBL3910699,Cn1ccnc1C(=O)Nc1cccc(C#Cc2cc(C(=O)N=S(C)(C)=O)cnc2N)c1
CHEMBL1095465,COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1
CHEMBL196636,Cc1cccc(NC(=O)Nc2ccc(-c3c(CCN(C)C)sc4ncnc(N)c34)cc2)c1
CHEMBL372960,CCc1sc2ncnc(N)c2c1-c1ccc(NC(=O)NC2CCCCC2)cc1
CHEMBL3644021,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C(F)F)cc2)ncc1C(F)(F)F
CHEMBL3644028,C#CCOc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F
CHEMBL3644031,CS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(OC3CCCCC3)n2)cc1
CHEMBL3690497,COc1cncnc1-c1ccn2c(-c3cccc(NC(=O)NCC(F)(F)F)c3)cnc2c1
CHEMBL3690534,NCCNc1nc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)ncc1F
CHEMBL3694656,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4nnc(CCO)s4)ccn23)c1
CHEMBL3694678,CCNc1nnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)s1
CHEMBL3694654,CN(C)Cc1cnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nc1N
CHEMBL3644558,COC(=O)CNC(=O)c1cncc2c1CCN(c1cccc(C(=O)Nc3cccc(C(C)C)c3)c1)C2
CHEMBL3937925,Cc1ccoc1C(=O)Nc1cccc(Oc2ccnc3cc(C(=O)NO)sc23)c1
CHEMBL3922285,COc1cc(OC)cc(N(CCCN)c2ccc3ncc(-c4cnn(CCO)c4)nc3c2)c1
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
CHEMBL485642,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1cccc(C(=O)N(C)CCN(C)C)c1)c1ccccc1
CHEMBL4463359,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(Br)cc43)cc2)cc1
CHEMBL3702617,CC(C)(C)C1CCC(NC(=O)c2cccc(N3CCc4nc(N)ncc4C3)c2)CC1
CHEMBL4096329,COc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1
CHEMBL4175295,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(C(F)(F)F)cc3)n4C)ncnc21
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
CHEMBL1254836,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c21
CHEMBL3952249,COc1ccc(Nc2ncc3c(n2)CCN(C(=O)c2cccnc2)C3)cc1
CHEMBL3895612,COc1ccccc1Nc1ncc2c(n1)CCN(C(=O)c1cccnc1)C2
CHEMBL1269634,O=C(Nc1cccc2cccnc12)c1ccccc1Cl
CHEMBL1271560,O=C(Nc1cccc2cccnc12)c1cccc([N+](=O)[O-])c1
CHEMBL1271615,O=C(Nc1cccc2cccnc12)c1cc(Cl)ccc1O
CHEMBL1271669,Cc1cccc(C(=O)Nc2cnc3ccccc3c2)c1Br
CHEMBL1271782,Cc1cnc(Cl)c(C(=O)Nc2cnc3ccccc3c2)c1
CHEMBL4159393,COc1ccc(Nc2nc3cc(Oc4ncnc5c4cnn5C)ccc3n2C)cc1
CHEMBL201511,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
CHEMBL4169626,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3cccc(C(F)(F)F)c3)n4C)ncnc21
CHEMBL478629,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1
CHEMBL1271533,Nc1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)ccn1
CHEMBL45752,Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1
CHEMBL205114,O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccncc1
CHEMBL445062,CN(C)CCCOc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1
CHEMBL399042,COC(=O)c1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12
CHEMBL203003,O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1ccc2cnccc21
CHEMBL203056,Cn1cnc(NCc2ccncc2)c1-c1nnc(Nc2ccc(Cl)cc2)o1
CHEMBL204874,Cn1cnc(NCc2ccncc2)c1-c1nnc(Nc2ccc(Cl)c(Cl)c2)o1
CHEMBL383255,Cn1cnc(NCc2ccncc2)c1-c1nnc(Nc2ccc(OC(F)(F)F)cc2)o1
CHEMBL3644023,C=CCS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)C(C)(C)O)n2)cc1
CHEMBL3694724,NC(=O)Nc1cccc(-c2cnc3cc(-c4ncccn4)ccn23)c1
CHEMBL3690526,Nc1cnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nc1
CHEMBL3690536,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4cc(=O)[nH]cn4)ccn23)c1
CHEMBL3690548,Cc1nc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)cc(N(C)C)n1
CHEMBL3690374,N=C(/C=C/CN)c1ccn2c(-c3cccc(NC(=O)NCC(F)(F)F)c3)cnc2c1
CHEMBL3690376,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(C#Cc4cccnc4)ccn23)c1
CHEMBL415756,c1ccc(-c2ccn3c(-c4ccccc4)cnc3c2)cc1
CHEMBL223129,COCCOn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)cccc21
CHEMBL1289705,CCN1CCN(Cc2ccc(-c3cc4c([C@](C)(N)c5ccccc5)ncnc4[nH]3)cc2)CC1
CHEMBL477772,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
CHEMBL3819253,Clc1ccc(Nc2nccc(Nc3ccc4[nH]ncc4c3)n2)cc1
CHEMBL1082503,Cn1cc2c(n1)CCc1c-2c2c(c3c1[nH]c1ccc(C4CCCCO4)cc13)CNC2=O
CHEMBL2088096,COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)cc(OC)c1
CHEMBL3952488,COc1cc(OC)cc(N(CC#Cc2cncn2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL3960571,COc1cc(OC)cc(N(CCNCCF)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL3925254,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC(=O)N(C)C)c4)nc3c2)c1
CHEMBL3951126,COc1cc(OC)cc(N(CCC#N)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL3973531,CNC(=O)OCCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1
CHEMBL3979170,COc1cc(OC)cc(N(C[C@@H]2CCCN2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL3974664,COc1cc(OC)cc(N(CC2CO2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL3948270,COc1cc(OC)cc(N(C/C(C)=N\O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL3355010,CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2cc(C(C)(C)C(F)(F)F)no2)c(F)c1
CHEMBL1242109,CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21
CHEMBL4079937,CNCc1cc(Oc2ccc3c(ccn3C(=O)Nc3cc(C(C)C)on3)c2)ncn1
CHEMBL4077291,CCN1CCc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4CC4)on3)c2)C1
CHEMBL4079136,CC(C)(CO)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)no1
CHEMBL3746562,CC1(c2cc(NC(=O)n3ccc4cc(Oc5ncnc6c5CCNC6)ccc43)n[nH]2)CC1
CHEMBL3746776,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C)CC4)[nH]n3)c2)CN1
CHEMBL4092692,CC(=O)N1CCc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4CC4)on3)c2)C1
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL3656030,COC(=O)c1c[nH]c(-c2cc(Nc3cccc(NC(=O)c4occc4C)c3)ccn2)c1
CHEMBL462315,O=C(NCc1ccc2c(c1)OCO2)c1nscc1NCc1ccncc1
CHEMBL426004,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc1F
CHEMBL201511,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
CHEMBL603255,O=C1Cc2cnc(Nc3ccccc3)nc2-c2ccccc2N1
CHEMBL596807,O=C1Cc2cnc(Nc3ccc(Cl)cc3)nc2-c2ccccc2N1
CHEMBL604545,O=C1Cc2cnc(Nc3cccc(O)c3)nc2-c2ccccc2N1
CHEMBL598000,O=C1Cc2cnc(Nc3ccc(O)c(Cl)c3)nc2-c2ccccc2N1
CHEMBL597393,COc1ccc2c(c1)NC(=O)Cc1cnc(Nc3ccc(OC)c(O)c3)nc1-2
CHEMBL602043,O=C1Cc2cnc(Nc3cccc(O)c3)nc2-c2cnccc2N1
CHEMBL477772,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
CHEMBL1794073,Cc1nn(C)c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12.Cl
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
CHEMBL3903593,Cc1cccc(C(=O)Nc2cccc(C#Cc3ccc4nccn4n3)c2)c1
CHEMBL3948032,Nc1cn2nc(C#Cc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)ccc2n1
CHEMBL3928457,Nc1n[nH]c2cccc(C#Cc3cccc(NC(=O)Nc4ccccc4)c3)c12
CHEMBL2071277,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(C[C@H]4CCCN4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2
CHEMBL443296,CCOc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C)c2CCC(=O)O)c1
CHEMBL45750,COc1ccccc1Nc1nccc(-n2ccnc2-c2ccccc2)n1
CHEMBL1276981,CCN(CC)CCN1CCCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O
CHEMBL1277071,Cc1c(/C=C2\C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(CCN1CCOCC1)CCC2
CHEMBL495300,COc1cc2nccc(CN3CCc4c(cccc4C(=O)Nc4ccccn4)C3)c2cc1OC
CHEMBL3706835,COCCOc1cc2ncnc(NC3=CC(=O)C(OCC(F)F)=CC3=O)c2cc1OC
CHEMBL242555,COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4)=CC3=O)c2cc1OC
CHEMBL210113,CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccc(CNC(=O)Nc5ccccc5)s4)c2C3)CC1
CHEMBL178583,Cc1ccc(Nc2ncnn3cc(C(=O)NCCCN4CCCC4)c(C)c23)cc1O
CHEMBL364000,CN(C)CCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1
CHEMBL191265,COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCN(C)CC4)cc3nc2N)c1
CHEMBL175830,CC(C)(Nc1nc(O)nc(Nc2ccc3[nH]cnc3c2)n1)c1ccccc1
CHEMBL515880,O=C(Nc1cccc(C(F)(F)F)c1)c1nscc1NCc1ccncc1
CHEMBL475510,CC(C)(C)c1cccc(NC(=O)c2nscc2NCc2ccncc2)c1
CHEMBL515880,O=C(Nc1cccc(C(F)(F)F)c1)c1nscc1NCc1ccncc1
CHEMBL162,CN[C@@H]1CC2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL453578,Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cccnc5)cnn4c3N)cc2)c1
CHEMBL510788,Nc1c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)cnc2ccnn12
CHEMBL1681954,CO/N=C/c1c(N)ncnc1Oc1ccc(NC(=O)NCc2ccc(F)cc2F)c(Cl)c1
CHEMBL1681962,CCNC(=O)Nc1ccc(Oc2ncnc(N)c2/C=N/OC)c(C)c1
CHEMBL1681964,CCNC(=O)Nc1ccc(Oc2ncnc(N)c2/C=N/OC)cc1
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
CHEMBL2337365,Nc1nc(Nc2cccc(F)c2)c2c(n1)[nH]c1cccc(Cl)c12
CHEMBL505610,C(=C/c1c(-c2ccccc2)nc2sccn12)\c1ccncn1
CHEMBL525065,Nc1nccc(/C=C/c2c(-c3ccccc3)nc3ccccn23)n1
CHEMBL1085293,Cn1cc2c(n1)CCc1c-2c2c(c3c4cc(C5CCCCO5)ccc4n(CCO)c13)CNC2=O
CHEMBL1083071,Cn1ncc2c1CCc1c-2c2c(c3c1[nH]c1ccc(C4CCCCO4)cc13)CNC2=O
CHEMBL1082437,Cn1ncc2c1CCc1c-2c2c(c3c4cc(C5CCCCO5)ccc4n(C)c13)CNC2=O
CHEMBL1257911,Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2
CHEMBL1269662,O=C(Nc1cccc2cccnc12)c1cncc(Br)c1
CHEMBL3947361,COc1cc(OC)c(C)c(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl
CHEMBL3893070,COc1cc(OC)cc(N(CC2CCN(C)CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL3896104,COc1cc(OC)cc(N(CCCNS(C)(=O)=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL3979028,COc1cc(OC)cc(N(Cc2ccncc2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
CHEMBL425356,CCN(CC)CCc1c(C)[nH]c(/C=C2\C(=O)NN=C2c2cnccn2)c1C
CHEMBL255956,Cc1ccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)cc1
CHEMBL435748,Cc1cc2c(F)c(Oc3ncnc(N)c3/C=N/OCc3ccccc3)ccc2[nH]1
CHEMBL249302,COCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncnc5)cc34)nc12
CHEMBL395695,Cc1cc(C(=O)Nc2cccc3c2Cc2c-3n[nH]c2-c2ccsc2)no1
CHEMBL507927,COc1ccc2[nH]c(-c3cccc4c3C(=O)NC4)nc2c1
CHEMBL2010877,CC(C)n1c2ccc(Nc3cccnn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3
CHEMBL1681955,CO/N=C/c1c(N)ncnc1Oc1ccc(NC(=O)NC2CCCCC2)c(Cl)c1
CHEMBL1681937,CO/N=C/c1c(N)ncnc1Oc1ccc(NC(=O)NCCCO)c(Cl)c1
CHEMBL1681938,CO/N=C/c1c(N)ncnc1Oc1ccc(NC(=O)NCCN(C)C)c(Cl)c1
CHEMBL1681940,CO/N=C/c1c(N)ncnc1Oc1ccc(NC(=O)Nc2ccccn2)c(Cl)c1
CHEMBL1681944,CO/N=C/c1c(N)ncnc1Oc1ccc(NC(=O)Nc2nc(C)c(C)s2)c(Cl)c1
CHEMBL1681948,CO/N=C/c1c(N)ncnc1Oc1ccc(NC(=O)Nc2ccccc2C)c(Cl)c1
CHEMBL295247,Cc1cc(C)cc(Nc2nccc(-n3cc(C)nc3-c3ccccc3)n2)c1
CHEMBL519982,Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12
CHEMBL498265,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(CCN(C)C)C(C)=O)cc1)c1ccccc1
CHEMBL465016,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(NC(=O)CN(C)C)cc1)c1ccccc1
CHEMBL370600,O=C(Nc1ccc2c(c1)OCO2)c1scnc1CCc1ccncc1
CHEMBL202408,O=C(Nc1ccc(N2CCOCC2)cc1)c1scnc1CCc1ccncc1
CHEMBL202011,O=C(Nc1cnc2ccccc2c1)c1ccccc1NCc1ccncc1
CHEMBL363393,CCCCNC(=O)Nc1ccc(-c2csc3ncnc(N)c23)cc1
CHEMBL469037,O=C(c1ccccc1NCc1ccc2[nH]ncc2c1)c1c[nH]c2ccccc12
CHEMBL116324,CN1CCN(CCCn2ccc(-c3cnc4c(-c5ccccc5)cnn4c3)cc2=O)CC1
CHEMBL47852,COc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(OC)c1
CHEMBL276711,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
CHEMBL2088090,C=CCNc1ncc(Br)c(Nc2cc(C)[nH]n2)n1
CHEMBL2088105,Cc1cc(CCNc2ncc(Br)c(Nc3cc(C)[nH]n3)n2)on1
CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
CHEMBL187279,CCN(CC)CCc1c(C)[nH]c(/C=C2\C(=O)NN=C2C2CC2)c1C
CHEMBL364962,CCOC(=O)c1cn2ncnc(Oc3cccc(C(=O)NOC)c3)c2c1C(C)C
CHEMBL365336,CCOC(=O)c1cn2ncnc(Nc3ccc(C)c(C(=O)NOC)c3)c2c1C(C)C
CHEMBL195853,CCONC(=O)c1cc(Nc2ncnn3cc(C(=O)OCC)c(C(C)C)c23)c(F)cc1F
CHEMBL370023,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)(F)F)o4)c(C(C)C)c23)c(F)cc1F
CHEMBL1242025,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OCc1ccccc1
CHEMBL1242111,Nc1ncnc2c1c(-c1cccc(O)c1F)nn2C1CCCC1
